source_file,line,matched_text,surface_form,target_family,target_file,target_anchor,confidence,applied,reason,context
guides/engineering/checklist.html,947,Ram Tah,ram tah,engineer,engineering/engineers.html,engineer-ram-tah,0.9,yes,engineer,Not a graded blueprint — a one-time module unlock that pairs with Ram Tah’s Guardian content. Drive an SRV around a
guides/engineering/checklist.html,947,FSD Booster,fsd booster,module,engineering/modules.html,module-guardian-fsd-booster,0.85,yes,module,to unlock the FSD Booster — the single biggest jump-range upgrade in the game.
guides/engineering/checklist.html,948,Ram Tah,ram tah,engineer,engineering/engineers.html,engineer-ram-tah,0.9,yes,engineer,", not an engineer blueprint — included here because it shares Ram Tah’s Guardian site work. No engineer reputation is in"
guides/engineering/checklist.html,955,thrusters,thrusters,module,engineering/modules.html,module-thrusters,0.85,yes,ambig->module (default),thrusters &amp;
guides/engineering/checklist.html,956,thrusters,thrusters,blueprint-group,engineering/blueprints.html,blueprint-group-thrusters,0.85,yes,ambig->blueprint (context),are scooped from crashed/active Thargoid sites on planet surfaces with an SRV. Deliver to Abel Laboratory. Palin’s G5 Di
guides/engineering/checklist.html,973,thrusters,thrusters,blueprint-group,engineering/blueprints.html,blueprint-group-thrusters,0.85,yes,ambig->blueprint (context),exact same G5 thrusters
guides/engineering/checklist.html,990,fuel scoop,fuel scoop,blueprint-group,engineering/blueprints.html,blueprint-group-fuel-scoop,0.85,yes,ambig->blueprint (context),High jump range + big fuel scoop + SRV + limpet controllers
guides/engineering/checklist.html,990,limpet controllers,limpet controllers,module,engineering/modules.html,module-limpet-controllers,0.85,yes,module,High jump range + big fuel scoop + SRV + limpet controllers
guides/engineering/checklist.html,998,Baltanos,baltanos,engineer,engineering/engineers.html,engineer-baltanos,0.9,yes,engineer,Colonia Council rep → Baltanos &amp; the Mel Brandon invite
guides/engineering/checklist.html,998,Mel Brandon,mel brandon,engineer,engineering/engineers.html,engineer-mel-brandon,0.9,yes,engineer,Colonia Council rep → Baltanos &amp; the Mel Brandon invite
guides/engineering/checklist.html,1014,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,"lasers, shields,"
guides/engineering/checklist.html,1039,Baltanos,baltanos,engineer,engineering/engineers.html,engineer-baltanos,0.9,yes,engineer,"data is downloaded from CMD data ports in settlement command rooms — grab 10 (Anarchy settlements are easiest, no crime)"
guides/engineering/checklist.html,1063,Yi Shen,yi shen,engineer,engineering/engineers.html,engineer-yi-shen,0.9,yes,engineer,On-foot (Odyssey). Yi Shen opens only after you complete the referral task for each of the other three Colonia on-foot e
guides/engineering/engineers.html,141,FSD,fsd,blueprint-group,engineering/blueprints.html,blueprint-group-frame-shift-drive,0.85,yes,ambig->blueprint (context),"Engineering is how a stock ship becomes a capable one — a longer-jumping FSD, harder-hitting weapons, tougher armour, co"
guides/engineering/engineers.html,184,Frame Shift Drive,frame shift drive,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),Frame Shift Drive — Increased Range
guides/engineering/engineers.html,184,Increased Range,increased range,blueprint,engineering/blueprints.html,blueprint-frame-shift-drive-increased-range,0.85,yes,blueprint (curated alias),Frame Shift Drive — Increased Range
guides/engineering/engineers.html,196,Increased Range,increased range,blueprint,engineering/blueprints.html,blueprint-frame-shift-drive-increased-range,0.85,yes,blueprint (curated alias),A natural home base — Deciat sits close to the core systems and you&#x27;ll return here constantly. Pin Increased Range 
guides/engineering/engineers.html,204,Frame Shift Drive,frame shift drive,blueprint-group,engineering/blueprints.html,blueprint-group-frame-shift-drive,0.85,yes,ambig->blueprint (context),Frame Shift Drive — Increased Range (G5)
guides/engineering/engineers.html,204,Increased Range,increased range,blueprint,engineering/blueprints.html,blueprint-frame-shift-drive-increased-range,0.85,yes,blueprint (curated alias),Frame Shift Drive — Increased Range (G5)
guides/engineering/engineers.html,217,Asp Explorer,asp explorer,ship-dossier,ships/dossiers/asp-explorer-mining.html,,0.85,yes,role=mining,She is a legendary explorer who engineered her own improvements to her Asp Explorer early in her career. She is willing 
guides/engineering/engineers.html,217,refinery,refinery,blueprint-group,engineering/blueprints.html,blueprint-group-refinery,0.85,yes,ambig->blueprint (context),She is a legendary explorer who engineered her own improvements to her Asp Explorer early in her career. She is willing 
guides/engineering/engineers.html,224,Power Distributor,power distributor,module,engineering/modules.html,module-power-distributor,0.85,yes,ambig->module (default),Power Distributor — Charge Enhanced
guides/engineering/engineers.html,224,Charge Enhanced,charge enhanced,blueprint,engineering/blueprints.html,blueprint-power-distributor-charge-enhanced,0.8,yes,blueprint generic+group named,Power Distributor — Charge Enhanced
guides/engineering/engineers.html,244,Overcharged,overcharged,blueprint,engineering/blueprints.html,blueprint-power-plant-overcharged,0.5,no,blueprint generic (log only),Multi-cannon — Overcharged
guides/engineering/engineers.html,257,Fer-de-Lance,fer-de-lance,ship-dossier,ships/dossiers/fer-de-lance-combat.html,,0.78,yes,role=combat,He earned his nickname from a successful season in the CQC Arena. Since then he&#x27;s garnered further fame as a bounty
guides/engineering/engineers.html,287,Sensors,sensors,blueprint-group,engineering/blueprints.html,blueprint-group-sensors,0.85,yes,ambig->blueprint (context),Sensors — Lightweight (G5)
guides/engineering/engineers.html,287,Lightweight,lightweight,blueprint,engineering/blueprints.html,blueprint-life-support-lightweight,0.5,no,blueprint generic (log only),Sensors — Lightweight (G5)
guides/engineering/engineers.html,294,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),Claim more than 50 Federal Combat Bonds.
guides/engineering/engineers.html,297,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"100,000–1,000,000 CR worth of Federal Combat Bonds."
guides/engineering/engineers.html,299,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"Combat Bonds come from Federal Conflict Zones, not bounties — bring a combat ship."
guides/engineering/engineers.html,307,Hull Reinforcement,hull reinforcement,module,engineering/modules.html,module-hull-reinforcement,0.85,yes,module,Hull Reinforcement / Armour — Heavy Duty
guides/engineering/engineers.html,307,Heavy Duty,heavy duty,blueprint,engineering/blueprints.html,blueprint-bulkheads-heavy-duty,0.5,no,blueprint generic (log only),Hull Reinforcement / Armour — Heavy Duty
guides/engineering/engineers.html,327,Power Plant,power plant,module,engineering/modules.html,module-power-plant,0.85,yes,ambig->module (default),Power Plant — Overcharged / Armoured / Low Emissions
guides/engineering/engineers.html,327,Overcharged,overcharged,blueprint,engineering/blueprints.html,blueprint-power-plant-overcharged,0.8,yes,blueprint generic+group named,Power Plant — Overcharged / Armoured / Low Emissions
guides/engineering/engineers.html,327,Armoured,armoured,blueprint,engineering/blueprints.html,blueprint-power-plant-armoured,0.8,yes,blueprint generic+group named,Power Plant — Overcharged / Armoured / Low Emissions
guides/engineering/engineers.html,327,Low Emissions,low emissions,blueprint,engineering/blueprints.html,blueprint-power-plant-low-emissions,0.8,yes,blueprint generic+group named,Power Plant — Overcharged / Armoured / Low Emissions
guides/engineering/engineers.html,334,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.85,yes,superpower +rank,rank Outsider or higher (one Imperial mission).
guides/engineering/engineers.html,337,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),"50× Kamitra Cigars (buy at Hammel Terminal, Kamitra — Imperial space)."
guides/engineering/engineers.html,339,Overcharged,overcharged,blueprint,engineering/blueprints.html,blueprint-power-plant-overcharged,0.5,no,blueprint generic (log only),Overcharged needs Selenium at G3 — trade for it at a Raw trader (no direct farm; 6:1 from capped G4s). You already hold 
guides/engineering/engineers.html,340,imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),"Her talent with power-management systems was evident from an early age. She grew up with the Jet Rats gang, keeping in c"
guides/engineering/engineers.html,347,Shield Generator,shield generator,module,engineering/modules.html,module-shield-generator,0.85,yes,ambig->module (default),Shield Generator — Reinforced
guides/engineering/engineers.html,347,Reinforced,reinforced,blueprint,engineering/blueprints.html,blueprint-life-support-reinforced,0.5,no,blueprint generic (log only),Shield Generator — Reinforced
guides/engineering/engineers.html,367,Power Plant,power plant,module,engineering/modules.html,module-power-plant,0.85,yes,ambig->module (default),Power Plant — Armoured / Overcharged
guides/engineering/engineers.html,367,Armoured,armoured,blueprint,engineering/blueprints.html,blueprint-power-plant-armoured,0.8,yes,blueprint generic+group named,Power Plant — Armoured / Overcharged
guides/engineering/engineers.html,367,Overcharged,overcharged,blueprint,engineering/blueprints.html,blueprint-power-plant-overcharged,0.8,yes,blueprint generic+group named,Power Plant — Armoured / Overcharged
guides/engineering/engineers.html,387,Fragment Cannon,fragment cannon,blueprint-group,engineering/blueprints.html,blueprint-group-fragment-cannon,0.8,yes,blueprint group,Fragment Cannon — Overcharged (G5)
guides/engineering/engineers.html,387,Overcharged,overcharged,blueprint,engineering/blueprints.html,blueprint-power-plant-overcharged,0.5,no,blueprint generic (log only),Fragment Cannon — Overcharged (G5)
guides/engineering/engineers.html,410,Limpet Controllers,limpet controllers,module,engineering/modules.html,module-limpet-controllers,0.85,yes,module,Limpet Controllers / Cannon (G5)
guides/engineering/engineers.html,410,Cannon,cannon,blueprint-group,engineering/blueprints.html,blueprint-group-cannon,0.8,yes,blueprint group,Limpet Controllers / Cannon (G5)
guides/engineering/engineers.html,417,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.85,yes,superpower +rank,Federal Navy rank Midshipman or higher.
guides/engineering/engineers.html,430,FSD Interdictor,fsd interdictor,blueprint-group,engineering/blueprints.html,blueprint-group-fsd-interdictor,0.85,yes,ambig->blueprint (context),FSD Interdictor — Long Range (G4)
guides/engineering/engineers.html,430,Long Range,long range,blueprint,engineering/blueprints.html,blueprint-sensors-long-range,0.5,no,blueprint generic (log only),FSD Interdictor — Long Range (G4)
guides/engineering/engineers.html,440,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),1–10M CR worth of Federal Combat Bonds (bank ~10M to be safe).
guides/engineering/engineers.html,442,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.85,yes,superpower +rank,The Sol permit drops out of the Federal Navy Petty Officer rank grind.
guides/engineering/engineers.html,443,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.85,yes,superpower +rank,Colonel Bris Dekker retired with full honours a decade ago. He served as a Federal Navy officer in an elite recon squadr
guides/engineering/engineers.html,450,Shield Booster,shield booster,module,engineering/modules.html,module-shield-booster,0.85,yes,ambig->module (default),Shield Booster — Heavy Duty
guides/engineering/engineers.html,450,Heavy Duty,heavy duty,blueprint,engineering/blueprints.html,blueprint-bulkheads-heavy-duty,0.5,no,blueprint generic (log only),Shield Booster — Heavy Duty
guides/engineering/engineers.html,460,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),50× Lavian Brandy (buy in the Lave system; illegal in some Federal space).
guides/engineering/engineers.html,470,AFMU,afmu,module,engineering/modules.html,module-afmu,0.85,yes,module,AFMU &#x27;Shielded&#x27; / Plasma / Scanners
guides/engineering/engineers.html,470,Shielded,shielded,blueprint,engineering/blueprints.html,blueprint-frame-shift-drive-shielded,0.5,no,blueprint generic (log only),AFMU &#x27;Shielded&#x27; / Plasma / Scanners
guides/engineering/engineers.html,470,Plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),AFMU &#x27;Shielded&#x27; / Plasma / Scanners
guides/engineering/engineers.html,470,Scanners,scanners,module,engineering/modules.html,module-scanners,0.85,yes,module,AFMU &#x27;Shielded&#x27; / Plasma / Scanners
guides/engineering/engineers.html,483,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Bill Turner claims to be the son of the famous but elusive late Mic Turner, and despite his young age he&#x27;s reputed "
guides/engineering/engineers.html,490,Pulse Laser,pulse laser,blueprint-group,engineering/blueprints.html,blueprint-group-pulse-laser,0.8,yes,blueprint group,Pulse Laser — Efficient
guides/engineering/engineers.html,490,Efficient,efficient,blueprint,engineering/blueprints.html,blueprint-advanced-multi-cannon-efficient,0.55,no,blueprint ambiguous (log only),Pulse Laser — Efficient
guides/engineering/engineers.html,500,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),"50× Fujin Tea (buy at Fujin, Imperial space)."
guides/engineering/engineers.html,502,Corvette,corvette,ship-dossier,ships/dossiers/federal-corvette-combat.html,,0.82,yes,role=combat alias,Competent is ~3–4 hours of bounty hunting if you&#x27;re not there yet — and it&#x27;s on the way to the Corvette&#x27;s
guides/engineering/engineers.html,510,Kill Warrant Scanner,kill warrant scanner,blueprint-group,engineering/blueprints.html,blueprint-group-kill-warrant-scanner,0.85,yes,ambig->blueprint (context),Kill Warrant Scanner — Long Range (G5)
guides/engineering/engineers.html,510,Long Range,long range,blueprint,engineering/blueprints.html,blueprint-sensors-long-range,0.5,no,blueprint generic (log only),Kill Warrant Scanner — Long Range (G5)
guides/engineering/engineers.html,517,Empire,empire,superpower,systems/superpower-rank.html,superpower-emp,0.85,yes,superpower +rank,Empire Friendly + Achenar permit (from the Imperial Navy grind).
guides/engineering/engineers.html,517,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.85,yes,superpower +rank,Empire Friendly + Achenar permit (from the Imperial Navy grind).
guides/engineering/engineers.html,522,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.85,yes,superpower +rank,The Achenar permit drops out of the Imperial Navy Squire rank grind.
guides/engineering/engineers.html,523,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),An electronic-engineering genius rumoured to be the illegitimate child of an Imperial Guard officer. Her own military ca
guides/engineering/engineers.html,530,Heat Sink,heat sink,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Guardian module unlock + Heat Sink (G5)
guides/engineering/engineers.html,538,Plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),G1 Guardian Plasma
guides/engineering/engineers.html,550,Thrusters,thrusters,module,engineering/modules.html,module-thrusters,0.85,yes,ambig->module (default),Thrusters — Dirty Drive Tuning
guides/engineering/engineers.html,550,Dirty Drive Tuning,dirty drive tuning,blueprint,engineering/blueprints.html,blueprint-thrusters-dirty-drive-tuning,0.85,yes,blueprint (curated alias),Thrusters — Dirty Drive Tuning
guides/engineering/engineers.html,563,Federation,federation,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"Professor Palin spent the early part of his career in the Federation, but in 3301 decided to establish an independent in"
guides/engineering/engineers.html,563,focused,focused,blueprint,engineering/blueprints.html,blueprint-burst-laser-focused,0.55,no,blueprint ambiguous (log only),"Professor Palin spent the early part of his career in the Federation, but in 3301 decided to establish an independent in"
guides/engineering/engineers.html,570,Life Support,life support,blueprint-group,engineering/blueprints.html,blueprint-group-life-support,0.85,yes,ambig->blueprint (context),Life Support / Fuel Scoop / AFMU — Shielded (G4)
guides/engineering/engineers.html,570,Fuel Scoop,fuel scoop,blueprint-group,engineering/blueprints.html,blueprint-group-fuel-scoop,0.85,yes,ambig->blueprint (context),Life Support / Fuel Scoop / AFMU — Shielded (G4)
guides/engineering/engineers.html,570,AFMU,afmu,module,engineering/modules.html,module-afmu,0.85,yes,module,Life Support / Fuel Scoop / AFMU — Shielded (G4)
guides/engineering/engineers.html,570,Shielded,shielded,blueprint,engineering/blueprints.html,blueprint-frame-shift-drive-shielded,0.5,no,blueprint generic (log only),Life Support / Fuel Scoop / AFMU — Shielded (G4)
guides/engineering/engineers.html,583,Federation,federation,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"One of the great-granddaughters of John Jameson, the most famous Pilots Federation member ever. She is an accomplished e"
guides/engineering/engineers.html,590,Thrusters,thrusters,blueprint-group,engineering/blueprints.html,blueprint-group-thrusters,0.85,yes,ambig->blueprint (context),Thrusters (G5) — duplicate of Palin
guides/engineering/engineers.html,602,Thrusters,thrusters,blueprint-group,engineering/blueprints.html,blueprint-group-thrusters,0.85,yes,ambig->blueprint (context),Effectively a duplicate of Professor Palin — the same grade-5 Thrusters (Dirty Drive) line. Reached via a Marco Qwent re
guides/engineering/engineers.html,613,AFMU,afmu,module,engineering/modules.html,module-afmu,0.85,yes,module,AFMU — Shielded (G5) + defensive utilities
guides/engineering/engineers.html,613,Shielded,shielded,blueprint,engineering/blueprints.html,blueprint-frame-shift-drive-shielded,0.5,no,blueprint generic (log only),AFMU — Shielded (G5) + defensive utilities
guides/engineering/engineers.html,626,Plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),Petra Olmanova was a specialist combat technician believed killed in an explosion at Consolidated Plasma Corp&#x27;s pri
guides/engineering/engineers.html,646,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"A specialist in laser-based weaponry, shields, frame shift drives and engines. He was dishonourably discharged from the "
guides/engineering/engineers.html,653,Life Support,life support,blueprint-group,engineering/blueprints.html,blueprint-group-life-support,0.85,yes,ambig->blueprint (context),Life Support — Lightweight (G5)
guides/engineering/engineers.html,653,Lightweight,lightweight,blueprint,engineering/blueprints.html,blueprint-life-support-lightweight,0.8,yes,blueprint generic+group named,Life Support — Lightweight (G5)
guides/engineering/engineers.html,673,Fuel Scoop,fuel scoop,blueprint-group,engineering/blueprints.html,blueprint-group-fuel-scoop,0.85,yes,ambig->blueprint (context),Fuel Scoop — Shielded (G5)
guides/engineering/engineers.html,673,Shielded,shielded,blueprint,engineering/blueprints.html,blueprint-frame-shift-drive-shielded,0.5,no,blueprint generic (log only),Fuel Scoop — Shielded (G5)
guides/engineering/engineers.html,696,Plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),Plasma weapons (Manticore) — suit/weapon mods
guides/engineering/engineers.html,716,Kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),Kinetic weapons (Karma) — suit/weapon mods
guides/engineering/engineers.html,744,Ammo Capacity,ammo capacity,blueprint,engineering/blueprints.html,blueprint-caustic-sink-launcher-ammo-capacity,0.55,no,blueprint ambiguous (log only),Extra Ammo Capacity
guides/engineering/engineers.html,759,Plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),Plasma weapons (Grade 4–5)
guides/engineering/engineers.html,767,Ammo Capacity,ammo capacity,blueprint,engineering/blueprints.html,blueprint-caustic-sink-launcher-ammo-capacity,0.55,no,blueprint ambiguous (log only),Extra Ammo Capacity
guides/engineering/engineers.html,779,Kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),Kinetic weapons (Grade 4–5)
guides/engineering/engineers.html,905,Kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),Kinetic weapon mods
guides/engineering/engineers.html,913,Ammo Capacity,ammo capacity,blueprint,engineering/blueprints.html,blueprint-caustic-sink-launcher-ammo-capacity,0.55,no,blueprint ambiguous (log only),Extra Ammo Capacity
guides/engineering/engineers.html,925,Plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),Plasma weapon mods
guides/engineering/farms/crystalline-shards.html,81,Material Trader,material trader,material-section,engineering/materials.html,section-trader,0.6,no,material (coarse),", each topped by one G4; this circuit hits all seven, then you trade down at a Raw Material Trader to backfill every low"
guides/engineering/farms/crystalline-shards.html,93,raw materials,raw materials,material-section,engineering/materials.html,section-raw,0.6,no,material (coarse),— the rarest tier of raw mats (raw materials only go G1–G4; there is no G5 raw).
guides/engineering/farms/crystalline-shards.html,94,Material Trader,material trader,material-section,engineering/materials.html,section-trader,0.6,no,material (coarse),at a Raw Material Trader to backfill every G3 and G2 in every category. One run = the whole raw grid filled. It also con
guides/engineering/farms/crystalline-shards.html,94,Professor Palin,professor palin,engineer,engineering/engineers.html,engineer-professor-palin,0.9,yes,engineer,Professor Palin
guides/engineering/farms/crystalline-shards.html,101,Asp Explorer,asp explorer,ship-dossier,ships/dossiers/asp-explorer-multipurpose.html,,0.78,yes,role=multipurpose,Asp Explorer
guides/engineering/farms/crystalline-shards.html,105,Detailed Surface Scanner,detailed surface scanner,module,engineering/modules.html,module-detailed-surface-scanner,0.85,yes,ambig->module (default),Detailed Surface Scanner
guides/engineering/farms/crystalline-shards.html,107,Fuel Scoop,fuel scoop,module,engineering/modules.html,module-fuel-scoop,0.85,yes,ambig->module (default),Fuel Scoop
guides/engineering/farms/crystalline-shards.html,108,FSD,fsd,blueprint-group,engineering/blueprints.html,blueprint-group-frame-shift-drive,0.85,yes,ambig->blueprint (context),— keep the engineered FSD.
guides/engineering/farms/crystalline-shards.html,113,Detailed Surface Scanner,detailed surface scanner,module,engineering/modules.html,module-detailed-surface-scanner,0.85,yes,ambig->module (default),Detailed Surface Scanner (DSS)
guides/engineering/farms/crystalline-shards.html,113,DSS,dss,module,engineering/modules.html,module-detailed-surface-scanner,0.85,yes,module,Detailed Surface Scanner (DSS)
guides/engineering/farms/crystalline-shards.html,123,DSS,dss,module,engineering/modules.html,module-detailed-surface-scanner,0.85,yes,module,Deploy the DSS
guides/engineering/farms/crystalline-shards.html,129,DSS,dss,module,engineering/modules.html,module-detailed-surface-scanner,0.85,yes,module,For these known sites the coordinates are far faster — the DSS map is really just there to confirm shards exist before y
guides/engineering/farms/crystalline-shards.html,144,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),plasma repeaters
guides/engineering/farms/crystalline-shards.html,145,raw materials,raw materials,material-section,engineering/materials.html,section-raw,0.6,no,material (coarse),raw materials
guides/engineering/farms/crystalline-shards.html,205,Material Trader,material trader,material-section,engineering/materials.html,section-trader,0.6,no,material (coarse),"The play: fly out, top off all seven G4 bins, fly home, then visit a Raw Material Trader (find your nearest on Inara) an"
guides/engineering/farms/crystalline-shards.html,213,Material Trader,material trader,material-section,engineering/materials.html,section-trader,0.6,no,material (coarse),"Fly home with all seven G4 bins topped, then trade down at a Raw Material Trader."
guides/engineering/farms/crystalline-shards.html,215,fuel scoop,fuel scoop,module,engineering/modules.html,module-fuel-scoop,0.85,yes,ambig->module (default),"Order barely matters — the ~1,400 Ly gap between HR 3230 and the deep pair is the dominant cost whichever end you put it"
guides/engineering/farms/crystalline-shards.html,232,raw materials,raw materials,material-section,engineering/materials.html,section-raw,0.6,no,material (coarse),"Seven category-tops cover all 28 raw materials. Trading down within a category is cheap (1 G4 → several G3, and so on), "
guides/engineering/farms/davs-hope.html,79,manufactured materials,manufactured materials,material-section,engineering/materials.html,section-manufactured,0.6,no,material (coarse),manufactured materials
guides/engineering/farms/davs-hope.html,91,manufactured materials,manufactured materials,material-section,engineering/materials.html,section-manufactured,0.6,no,material (coarse),manufactured materials
guides/engineering/farms/davs-hope.html,99,Asp Explorer,asp explorer,ship-dossier,ships/dossiers/asp-explorer-multipurpose.html,,0.78,yes,role=multipurpose,Asp Explorer
guides/engineering/farms/davs-hope.html,104,Detailed Surface Scanner,detailed surface scanner,module,engineering/modules.html,module-detailed-surface-scanner,0.85,yes,ambig->module (default),Detailed Surface Scanner
guides/engineering/farms/davs-hope.html,105,manufactured materials,manufactured materials,material-section,engineering/materials.html,section-manufactured,0.6,no,material (coarse),"— manufactured materials go straight into your weightless materials inventory, never the cargo hold."
guides/engineering/farms/davs-hope.html,129,DSS,dss,module,engineering/modules.html,module-detailed-surface-scanner,0.85,yes,module,"Drop a DSS probe on A 5 to get a HUD nav marker, then fly to"
guides/engineering/farms/davs-hope.html,137,manufactured materials,manufactured materials,material-section,engineering/materials.html,section-manufactured,0.6,no,material (coarse),Each numbered spot lists the manufactured materials that can spawn there; bold entries are the rarer rolls. Map by CMDR 
guides/engineering/farms/davs-hope.html,165,Material Trader,material trader,material-section,engineering/materials.html,section-trader,0.6,no,material (coarse),The closest Manufactured Material Trader is
guides/engineering/farms/high-grade-emissions.html,79,manufactured materials,manufactured materials,material-section,engineering/materials.html,section-manufactured,0.6,no,material (coarse),"Everything needed to cap all ten Grade-5 manufactured materials (excluding Guardian &amp; Thargoid): the outfitting, the"
guides/engineering/farms/high-grade-emissions.html,92,material trader,material trader,material-section,engineering/materials.html,section-trader,0.6,no,material (coarse),"Engineering eats G5 mats fast across a fleet, and the material trader lets you convert one abundant mat into the rare on"
guides/engineering/farms/high-grade-emissions.html,98,collector limpet controller,collector limpet controller,blueprint-group,engineering/blueprints.html,blueprint-group-collector-limpet-controller,0.8,yes,blueprint group,"HGEs are empty and non-hostile, so no weapons or defences are needed. Any ship that mounts a collector limpet controller"
guides/engineering/farms/high-grade-emissions.html,98,Asp Explorer,asp explorer,ship-dossier,ships/dossiers/asp-explorer-exploration.html,,0.85,yes,role=exploration,"is the natural pick — an Asp Explorer, Diamondback Explorer or Krait Phantom all bring the jump range for hopping betwee"
guides/engineering/farms/high-grade-emissions.html,98,Diamondback Explorer,diamondback explorer,ship-dossier,ships/dossiers/diamondback-explorer-exploration.html,,0.85,yes,role=exploration,"is the natural pick — an Asp Explorer, Diamondback Explorer or Krait Phantom all bring the jump range for hopping betwee"
guides/engineering/farms/high-grade-emissions.html,98,Krait Phantom,krait phantom,ship-dossier,ships/dossiers/krait-phantom-exploration.html,,0.85,yes,role=exploration,"is the natural pick — an Asp Explorer, Diamondback Explorer or Krait Phantom all bring the jump range for hopping betwee"
guides/engineering/farms/high-grade-emissions.html,104,AFMU,afmu,module,engineering/modules.html,module-afmu,0.85,yes,module,"Weapons, SRV and AFMU come off; shields are optional."
guides/engineering/farms/high-grade-emissions.html,106,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),Refinery not required. Cargo capacity only ever needs to hold limpets — never the loot (see below).
guides/engineering/farms/high-grade-emissions.html,124,Manufactured materials,manufactured materials,material-section,engineering/materials.html,section-manufactured,0.6,no,material (coarse),Manufactured materials go straight into your weightless
guides/engineering/farms/high-grade-emissions.html,143,Material Trader,material trader,material-section,engineering/materials.html,section-trader,0.6,no,material (coarse),Manufactured Material Trader
guides/engineering/farms/high-grade-emissions.html,155,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),Imperial Shielding
guides/engineering/farms/high-grade-emissions.html,155,Empire,empire,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),Empire
guides/engineering/farms/high-grade-emissions.html,158,Alliance,alliance,superpower,systems/superpower-rank.html,superpower-all,0.6,no,superpower (no rank ctx),Independent / Alliance
guides/engineering/farms/high-grade-emissions.html,160,Alliance,alliance,superpower,systems/superpower-rank.html,superpower-all,0.6,no,superpower (no rank ctx),Independent / Alliance
guides/engineering/farms/high-grade-emissions.html,161,Alliance,alliance,superpower,systems/superpower-rank.html,superpower-all,0.6,no,superpower (no rank ctx),Independent / Alliance
guides/engineering/farms/high-grade-emissions.html,176,Material Trader,material trader,material-section,engineering/materials.html,section-trader,0.6,no,material (coarse),(Manufactured Material Trader filter) — locate where to cross-trade once you're loaded up.
guides/engineering/farms/high-grade-emissions.html,181,material trader,material trader,material-section,engineering/materials.html,section-trader,0.6,no,material (coarse),"At a material trader, trading"
guides/engineering/farms/high-grade-emissions.html,187,manufactured materials,manufactured materials,material-section,engineering/materials.html,section-manufactured,0.6,no,material (coarse),Your decision grid for all ten G5 manufactured materials:
guides/engineering/farms/high-grade-emissions.html,193,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),Imperial Shielding
guides/engineering/farms/high-grade-emissions.html,193,Empire,empire,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),— Empire · the #1 trade fodder
